"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"alpha_s[8,1]",0.11095802598,0.134417375,0.316415073284291,0.2421531210105,-0.4708808735,0.643664556,0.994671292420675,36.2632001119497,52.4502744151648
"alpha_s[9,1]",0.074635478275,0.079406329,0.247615125573565,0.289059445605,-0.3116433365,0.458887758,1.56267356260877,1.95757097251097,16.565694812571
"alpha_s[10,1]",0.346037232351,0.194315055,0.933506020274721,1.051884573705,-0.91626647,2.026846865,0.997310950171912,32.2797558171151,78.3393298097876
"alpha_s[11,1]",0.018840099871,-0.02026738,0.435255720004211,0.391841009364,-0.6104927805,0.950020461,1.06028014630171,24.2526950619761,25.9952465834819
"alpha_t[1,1]",-0.0349346732073,-0.032608947,0.0438382672753544,0.05247001111989,-0.110547588,0.02360898595,1.0942020432266,8.78036375381894,47.099290611123
"alpha_t[2,1]",-0.05659265416812,-0.057106971,0.0637694775686875,0.0697396418544,-0.163651495,0.03757581745,1.22445817126424,3.87348245256438,30.6204069389592
"alpha_t[3,1]",-0.0597028842701,-0.059538897,0.0691178919355976,0.0859150658268,-0.1583237935,0.0443258245,1.27081609642694,3.41551727559285,58.9391161255239
"alpha_t[4,1]",-0.0658163129444,-0.060947959,0.0767009948439704,0.090916279976298,-0.1973286795,0.0379989415,1.30052893672366,3.00894036795134,50.1864066532828
"alpha_t[5,1]",-0.0764122133673,-0.0662097915,0.0847516813946694,0.09018149892402,-0.207147684,0.04084080775,1.25604408834469,3.61313672977085,20.9530651340996
"alpha_t[6,1]",-0.06897555314757,-0.055035987,0.0902931696911168,0.08489969001864,-0.2144171715,0.05754784985,1.15923786414588,6.65143964319544,34.2655362333917
"alpha_t[7,1]",-0.07238535176934,-0.053129804,0.0890006762619111,0.078397542022716,-0.231998738,0.0579410967,1.21021893363547,5.09876184233543,46.9547890875454
"alpha_t[8,1]",-0.0728779126114,-0.059059313,0.0909128600410758,0.09183873119043,-0.2272750325,0.06327914655,1.36234655346009,2.96636580255793,34.1687749609557
"alpha_t[9,1]",-0.0724234982395,-0.059576496,0.0876047208406822,0.09144415743792,-0.2271328615,0.0463670699,1.43253660851033,2.53214440045122,31.9809941520468
"alpha_t[10,1]",-0.076000482545,-0.0699538385,0.0863397583788671,0.0846189717177,-0.222805244,0.0532219533,1.57722912893448,1.98431405087445,31.6824001034527
"alpha_t[11,1]",-0.0763026704375,-0.0703541365,0.0823188863386469,0.0859578744192,-0.2098191885,0.04755859405,1.65664543138271,1.84373373035616,31.6824001034527
"alpha_t[12,1]",-0.06833355949061,-0.059085183,0.0734772210246243,0.0875906588629107,-0.183416355,0.05602890945,1.7492942715748,1.68575528524695,25.0942313995411
"alpha_t[13,1]",-0.068024359111,-0.058751951,0.0786133955776687,0.09198864999744,-0.2007643115,0.042820296,1.69183803020541,1.78255463001717,73.5691550057054
"alpha_t[14,1]",-0.075916397087,-0.05940803,0.0799123254598385,0.09650971341774,-0.203260546,0.02935682715,1.51104666606337,2.06060563795237,56.9370206832442
"alpha_t[15,1]",-0.072771158823,-0.062495697,0.0747466921875973,0.09373489022898,-0.194925997,0.03298271075,1.44005752342112,2.22089142215934,72.1606974552309
"alpha_t[16,1]",-0.0879037572635,-0.0871667725,0.0841247177570737,0.1011390912945,-0.2297946635,0.02874031045,1.59339471437212,1.87125604715271,71.4660754915116
"alpha_t[17,1]",-0.0858363153278,-0.095607864,0.0786974658930382,0.0967581743457,-0.2050555735,0.03431571165,1.64640170156163,1.77321039895374,55.9974401170232
"alpha_t[18,1]",-0.0934263211999,-0.0923472175,0.0816383140394321,0.0936045551595,-0.2343510485,0.02798918935,1.55810282834248,1.95557106090154,44.0030173497609
"alpha_t[19,1]",-0.085806593485,-0.074262804,0.0788378921607451,0.0902287987566,-0.209434736,0.03092741325,1.52525163450271,1.98829265790456,15.0498796009632
"alpha_t[20,1]",-0.0909328026086,-0.0827701475,0.0869803089032486,0.0841615355028,-0.2576219405,0.0310630705,1.50389818852891,2.08767386328011,56.8419098881722
"alpha_t[21,1]",-0.0891127999062,-0.0815539805,0.085565871597741,0.0822023559567,-0.251769475,0.02688711345,1.32697019060557,2.700332086148,71.4660754915116
"alpha_t[22,1]",-0.0756798207002,-0.072254446,0.0817794713326427,0.0859884782484,-0.234771034,0.04430130495,1.17601104829723,5.13568332990936,36.0760984803863
"alpha_t[23,1]",-0.0760685738519,-0.07930562,0.0785092646172394,0.0956260928616,-0.217833353,0.02551800475,1.22780268473789,3.39256323948508,13.2615944225523
"alpha_t[24,1]",-0.0788794871911,-0.0942843735,0.0743586754558556,0.0933121960764,-0.1839193775,0.03714990915,1.28054009159697,2.7979166519643,13.7351856212228
"alpha_t[25,1]",-0.0731791253531,-0.0686105225,0.0797758261072818,0.0823706073351,-0.203074409,0.04289199935,1.2401225825099,3.13571601108979,16.7096342977179
"alpha_t[26,1]",-0.074047155611,-0.07138934,0.0781621459254171,0.0829952489541,-0.2012371165,0.04943421495,1.24369675276248,3.15819360928544,38.0187419765642
"alpha_t[27,1]",-0.075984802943,-0.081205787,0.0815592098427541,0.0894825869028,-0.1818927505,0.05574240565,1.15382397448746,4.53280283302747,28.718150413553
"alpha_t[28,1]",-0.086693167795,-0.1000396235,0.0872529059037809,0.0930054201909,-0.1983358945,0.05250555765,1.13910947569438,4.84846177412886,19.0382941688424
"alpha_t[29,1]",-0.0850330258136,-0.0832046005,0.0900755483137644,0.1068043868472,-0.223063572,0.0581436838,1.13582504953607,5.1274821063319,37.0944572910097
"alpha_t[30,1]",-0.0920592748616,-0.0861171635,0.0920174620057735,0.1016297822274,-0.2283088025,0.05214855385,1.15640496020178,4.45336405622781,21.5942744323791
"alpha_t[31,1]",-0.111973624385,-0.114225285,0.101364726709728,0.1137978755403,-0.2669079415,0.06034427695,1.23294138030352,3.23633270861759,21.5942744323791
"alpha_t[32,1]",-0.12783719945,-0.14030196,0.112080766868841,0.123709226298,-0.280725954,0.07571064195,1.28940799275261,2.80955874214193,21.0246288509397
"alpha_t[33,1]",-0.143036018657,-0.17472972,0.126272791362565,0.1457001124467,-0.308171523,0.0700308036,1.49436179753712,2.01037761180666,30.6204069389591
"alpha_t[34,1]",-0.155837879655,-0.173256905,0.142366757503542,0.1789667579637,-0.384877102,0.06936882235,1.67255743028506,1.71769091189197,29.9635545336692
"alpha_t[35,1]",-0.1627806818383,-0.176381805,0.16128163708205,0.1750587110958,-0.469243468,0.071757282,1.74596709598491,1.64259382801297,29.8882545259357
"alpha_t[36,1]",-0.1760454913765,-0.19522742,0.173190600597299,0.1865246806311,-0.489872014,0.0740079294,1.76143969361787,1.6320507002266,22.2747522502045
"alpha_t[37,1]",-0.17022518793566,-0.165732,0.174363503659483,0.1963602482898,-0.4644574805,0.07964818395,1.78860507318568,1.61786289171104,29.9635545336692
"alpha_t[38,1]",-0.168826196386,-0.147513105,0.176739017575506,0.20561186384172,-0.45254232,0.08068350465,1.80186338905746,1.60145340191164,24.3582350718816
"alpha_t[39,1]",-0.170313779295,-0.14541144,0.181620796170113,0.213558589167,-0.486218625,0.09883212915,1.74203777119708,1.65530736525791,48.4074922943175
"alpha_t[40,1]",0.0138014527959,0.014832533,0.0390753730974584,0.0428425120641,-0.04495680785,0.08216598325,1.0171701784241,27.8699006084081,30.6204069389592
"alpha_t[41,1]",0.0277509700017,0.0343233615,0.0465058778603754,0.0418696069638,-0.0522760771,0.0943404821,1.01206562049132,31.0745171508901,58.9391161255239
"alpha_t[42,1]",0.0473080150324,0.045332396,0.0486812228569371,0.0475753256055,-0.04478228165,0.122244625,0.998260242304642,31.1322753932664,54.8564568994389
"alpha_t[43,1]",0.069217433634,0.0678856465,0.052073584951103,0.0526349078934,-0.0170001659,0.164713153,1.00125732893877,22.2400082477596,76.6284020089591
"alpha_t[44,1]",0.085727029836,0.0805191785,0.0528714381305927,0.0531500483829,0.01119502761,0.1841001335,1.00013582257597,28.3959139675775,15.7980939116081
"alpha_t[45,1]",0.098971267516,0.095647677,0.0593350446998534,0.0547064062503,0.005203571685,0.209493962,1.00566300983419,26.0669705441986,49.9454971552379
"alpha_t[46,1]",0.1065384452536,0.0985384685,0.0634436201842544,0.0598558355808,0.005822608845,0.210932521,0.994059898925594,19.5048907548819,49.2481128063367
"alpha_t[47,1]",0.1135539444669,0.11572603,0.074974091277281,0.0840285173721,-0.000450275582999998,0.2343490355,1.00541035303057,15.1367123178021,65.7762636916378
"alpha_t[48,1]",0.1205687269098,0.123572015,0.0735834467773826,0.081355414035,0.003836592629,0.2365107295,1.00227400816678,15.0943601386914,77.3212964411783
"alpha_t[49,1]",0.129135971747,0.123444175,0.0726710439696592,0.0716358383286,0.000888368075000001,0.243953733,1.03597568808783,13.1587049073152,44.5810103703794
"alpha_t[50,1]",0.14272735399,0.125897045,0.0755540299268214,0.0943861151625,0.0314597313,0.2594429525,1.07615703413411,12.8667398014981,31.8008359076868
"alpha_t[51,1]",0.15027563117,0.140458925,0.0777420367695218,0.087709014792,0.0426856423,0.280030631,1.05922760228861,13.1495264929368,75.3818866285383
"alpha_t[52,1]",0.152528163023,0.14435329,0.0824246434385296,0.0987394542687,0.0468197223,0.2805869975,1.09770481963042,9.69581565697844,71.2874531148374
"alpha_t[53,1]",0.15544903532,0.14131964,0.0804393007302908,0.0848504367123,0.04173440915,0.2971363255,1.25556754646033,3.40964714052918,104.246447110884
"alpha_t[54,1]",0.155081148989,0.14563825,0.0813765384289722,0.095606787927,0.03737734395,0.287194543,1.32135856344549,2.67667132032792,50.7982583454278
"alpha_t[55,1]",0.154436042732,0.15579353,0.0807052182495605,0.0993020920731,0.038957478,0.2836475475,1.36376143393144,2.64201963889428,40.5548566509965
"alpha_t[56,1]",0.154471534519,0.14950633,0.0805928306501967,0.092701685118,0.03062758985,0.2872062125,1.47755080318299,2.06314620013234,44.2325367647059
"alpha_t[57,1]",0.155845931353,0.161845485,0.0856761216149233,0.083022723756,-0.005589354535,0.292911742,1.55935816377904,1.9058274052867,24.9964290815597
"alpha_t[58,1]",0.158267435998,0.1691467,0.088154610215118,0.092070171648,0.0274286927,0.291551749,1.59725338468266,1.83345379696538,21.5942744323791
"alpha_t[59,1]",0.157596437445,0.148814865,0.0866948383467604,0.109581226965,0.03831064245,0.2975616285,1.54167495543264,1.92941908184608,21.5490703115379
"alpha_t[60,1]",0.16108601726,0.161149255,0.0936651446326432,0.1043300030598,0.0180234768,0.325639182,1.46480155819003,2.14167372696046,31.6824001034527
"alpha_t[61,1]",0.154245696731,0.14425806,0.0837595576985355,0.092388849105,0.04007906845,0.2932923155,1.37499266742287,2.47296898347581,34.6094081084899
"alpha_t[62,1]",0.1515094418345,0.15446287,0.0888490482348631,0.1108901166534,0.02777836395,0.2993055865,1.56439232686248,1.92552332756074,48.4074922943175
"alpha_t[63,1]",0.15164801135,0.14523624,0.0882970769404826,0.098844119157,0.016893537535,0.298633343,1.4977119395057,2.16085875273662,42.1527132583187
"alpha_t[64,1]",0.1539174676925,0.156158125,0.0934988262485835,0.099150446556,0.003333943625,0.292819286,1.60758903546252,1.86628077247107,49.102132435465
"alpha_t[65,1]",0.155180563366,0.15626371,0.0964682460071997,0.1000436478216,0.002251217875,0.317274706,1.4380256133618,2.36348700146528,34.362847091416
"alpha_t[66,1]",0.151697502241,0.15378686,0.102832782400259,0.10281037809,-0.007742906015,0.3177404625,1.70546137479372,1.73017963987588,28.3400809716597
"alpha_t[67,1]",0.1479233463545,0.15983379,0.10587798659489,0.09203639802,-0.02232560505,0.3223768825,1.70101634579334,1.73860598577273,21.0246288509397
"alpha_t[68,1]",0.159405272037,0.17133064,0.114549850208188,0.108142096797,-0.0298313465,0.3433428665,1.70324796525691,1.70682878971764,34.2303070947551
"alpha_t[69,1]",0.159622257543,0.177974025,0.119547097315548,0.1267860549585,-0.04658715815,0.3414919585,1.60889940614034,1.92953616399921,26.8716958782109
"alpha_t[70,1]",0.164763547431,0.18353875,0.116770339880404,0.121612058946,-0.03980562435,0.342119753,1.57698688575021,1.94691424492938,25.3298043918779
"alpha_t[71,1]",0.1725213186195,0.184664125,0.118971351855696,0.117597052125,-0.0210845372,0.362848732,1.69449276949616,1.7453524664512,20.2078521939953
"alpha_t[72,1]",0.167468773269,0.188863905,0.122388648569271,0.120877964382,-0.0371738585,0.369681895,1.70776854571374,1.71956799333126,35.7580711074781
"alpha_t[73,1]",0.176145158939,0.185809715,0.131381212183897,0.1284590371071,-0.04030381795,0.3971429285,1.66223431103077,1.76216958415164,26.9877288449252
"alpha_t[74,1]",0.184442215657,0.188111885,0.135585481348677,0.1332942464175,-0.0278633752,0.4236685595,1.73790159995765,1.67121560063504,22.2747522502046
"alpha_t[75,1]",0.181830389698,0.179463685,0.141691887701377,0.1390578672609,-0.0340633439,0.4452021365,1.70985699246394,1.70278565716089,21.5942744323791
"alpha_t[76,1]",0.185244728648,0.162688935,0.152616097583039,0.1576275797796,-0.05183015135,0.4298562145,1.64274645863452,1.79045169020391,24.3582350718816
"alpha_t[77,1]",0.18157256857,0.170011775,0.159992614973899,0.1445878777875,-0.0598258697,0.4578784435,1.53698250677303,2.0120486562098,37.7806563039723
"alpha_t[78,1]",0.185263406562,0.16434025,0.167658521606453,0.1624420186053,-0.0427875206,0.4683290935,1.52043394142757,2.06041855565016,29.0649393788405
"alpha_t[79,1]",0.028942382314,0.023149655,0.0358892232484578,0.03981061767375,-0.0197429792,0.0923333994,1.04143248705543,27.6051627584845,31.7839996054474
"alpha_t[80,1]",0.050521108216,0.0577092935,0.044792329717028,0.0345041546871,-0.0369612463,0.111456779,1.01572147634786,25.1137649488402,59.2340830256237
"alpha_t[81,1]",0.065694448766,0.0732399265,0.0460332133245743,0.0392743838634,-0.0110012434,0.1206504225,1.07305740939506,36.7424902618786,58.9391161255239
"alpha_t[82,1]",0.0838510527083,0.090654466,0.0540532845769684,0.0548244419667,-0.01079987015,0.157234253,0.99319344716329,27.8224486122042,76.6284020089592
"alpha_t[83,1]",0.101189198792,0.10751117,0.0597822122076373,0.059494944054,-0.009838183775,0.192161844,0.99058583250103,32.3863695936388,54.8564568994389
"alpha_t[84,1]",0.123163101303,0.125171185,0.0610673123022801,0.0556158345729,0.0167753038,0.2146936305,1.01597581543612,24.7848123901316,34.3628470914159
"alpha_t[85,1]",0.143242696278,0.150511335,0.0657490076120117,0.050818272183,0.0366827384,0.251711448,1.0298402066641,23.0659555430007,21.5942744323791
"alpha_t[86,1]",0.1588185119899,0.160979655,0.0711404209939997,0.06632692794,0.04344120305,0.2770054855,1.08025439420441,11.9119641119475,21.5942744323791
"alpha_t[87,1]",0.176991487003,0.17531924,0.0783056388630273,0.077035295547,0.0496660767,0.3015853945,1.03788828841377,16.9722200243446,31.7839996054474
"alpha_t[88,1]",0.1898608655,0.19079588,0.0705189589831934,0.065499622314,0.0731738026,0.300353766,1.02523315531131,17.3797232492744,34.3628470914159
"alpha_t[89,1]",0.19964518382,0.20298128,0.0673076291222515,0.067276540653,0.0918414336,0.311516146,0.994536607517178,22.4131511696779,34.362847091416
"alpha_t[90,1]",0.20311710888,0.21059929,0.0667452151647866,0.067380115089,0.0884119501,0.303912384,0.992499973217846,25.538472555206,30.9515387336399
"alpha_t[91,1]",0.20514141316,0.216019625,0.069324569772975,0.062705818287,0.08675629305,0.307549381,1.0053084724968,29.0450812935791,34.3628470914159
"alpha_t[92,1]",0.1992643712,0.198172255,0.0597887878567268,0.067164359724,0.090795948,0.2881999205,1.07678478502191,17.5333994049588,32.0672233711159
"alpha_t[93,1]",0.20986505964,0.20706264,0.0607743112555984,0.065598445017,0.0960853648,0.3015992045,1.05821092572273,16.3275814789131,73.5691550057054
"alpha_t[94,1]",0.21533796586,0.21432001,0.0586653859238528,0.067722291756,0.131569733,0.3092371745,1.0601089060232,10.3058250044884,23.4051090009362
"alpha_t[95,1]",0.22881145993,0.22596463,0.0660470541777838,0.052612462812,0.1488709535,0.3357599175,1.03478007621867,9.85398419502825,21.5942744323791
"alpha_t[96,1]",0.23428316203,0.222443325,0.0742142635945873,0.055402804968,0.1156695465,0.3856512435,1.03723509623524,11.6996392266165,13.8186986734049
"alpha_t[97,1]",0.23788307722,0.23032783,0.0781089428415565,0.063287983416,0.1163801237,0.37497608,0.99213101317564,11.0453621779978,49.1933007346515
"alpha_t[98,1]",0.23394889437,0.226357955,0.0790647783189895,0.075819192897,0.1176248715,0.3641377195,1.00496815445756,10.7437008077533,42.9711796108349
"alpha_t[99,1]",0.2405068887,0.247252815,0.0835642822043614,0.071812866699,0.0878440578,0.3799149655,1.05136677691483,8.90028325448904,37.5549801362089
"alpha_t[100,1]",0.23716722154,0.24005466,0.0926554981716007,0.094529367681,0.08198474895,0.373736774,1.06723255802617,8.99010199549496,21.0246288509397
"alpha_t[101,1]",0.23711316306,0.24545203,0.102841868463099,0.087373813758,0.04820726525,0.374421364,1.07685241817146,8.12377285594069,21.0246288509397
"alpha_t[102,1]",0.23579553528,0.2479885,0.105106010935069,0.090164407956,0.0168350627,0.371911385,1.14044932895267,6.34503380890952,21.0246288509397
"alpha_t[103,1]",0.241809393536,0.25288161,0.104469380289771,0.081242432502,0.0173418912,0.378201622,1.21793613635798,3.85640319987045,21.5942744323791
"alpha_t[104,1]",0.248246877517,0.267887995,0.11105307338548,0.07288454187,0.002505306815,0.3947820425,1.28117090425312,3.12024347080104,21.5942744323791
"alpha_t[105,1]",0.251987645109,0.264427765,0.108933235330644,0.087566544345,0.02018303495,0.401224553,1.3068824867051,2.94779724690681,21.0246288509397
"alpha_t[106,1]",0.2515933789922,0.26896196,0.112558023208212,0.093467826081,0.0469469586,0.414053189,1.27532347688304,3.28723243150641,21.5942744323791
"alpha_t[107,1]",0.256130265374,0.268007575,0.113578979293746,0.111007480752,0.04423274655,0.4435105505,1.27560923664724,3.29536614341235,21.0246288509397
"alpha_t[108,1]",0.251127630218,0.24997542,0.111547487548599,0.133922924415,0.0975988364,0.4451468225,1.29866653793846,3.03202366124246,21.5942744323791
"alpha_t[109,1]",0.25477840559,0.240374785,0.109124403976781,0.107143402611,0.0902493426,0.4511197695,1.30073267920368,2.979934770549,24.3582350718816
"alpha_t[110,1]",0.25670054349,0.247167215,0.106304542551845,0.120871552137,0.107900823,0.4443902505,1.29710360169397,3.01626532940808,30.6204069389592
"alpha_t[111,1]",0.25448210187,0.25322156,0.10412901681531,0.116282549313,0.115861913,0.4227291715,1.3242972940771,2.71895618562698,30.6204069389592
"alpha_t[112,1]",0.25929930061,0.260387435,0.0959598886199066,0.117099432261,0.1031194735,0.4178154715,1.35163479484359,2.59614149388442,17.7917852785685
"alpha_t[113,1]",0.26777208686,0.26913039,0.0977353213245507,0.100121660751,0.1007394275,0.431514302,1.3974577233382,2.35147267188568,45.7499253062444
"alpha_t[114,1]",0.27648567133,0.278373515,0.104628166479909,0.118915246611,0.1014183567,0.4206698675,1.5992200144318,1.83807933250645,32.9939668174962
"alpha_t[115,1]",0.28546869414,0.303627475,0.106504882250093,0.125139705495,0.1095792058,0.436489675,1.71127732804832,1.70049936820871,23.851710508382
"alpha_t[116,1]",0.296741965409,0.319564925,0.121305472769186,0.132626546388,0.115515151,0.461649629,1.71353846488606,1.72206717607318,23.5468245425188
"alpha_t[117,1]",0.29423865473,0.30411262,0.123381857042095,0.143150975226,0.09052391835,0.477268026,1.63944098833086,1.81435128446988,53.2238442822384
"alpha_t[118,1]",-0.01969283630284,-0.0143438555,0.0342014866723931,0.0307098736476,-0.08270023675,0.0280046524,0.995592921526645,12.8176158178038,43.1269119030573
"alpha_t[119,1]",-0.0427814418563,-0.0387462265,0.0505743728790249,0.0653219608734,-0.1142167505,0.03101503805,1.02445976035434,11.9597474948188,43.7970546868536
"alpha_t[120,1]",-0.0530263228286,-0.0558794435,0.0643226053328126,0.07183321701486,-0.148468557,0.05392498045,1.04434348005127,7.01230906596794,15.3454928095405
"alpha_t[121,1]",-0.064449095825,-0.081207338,0.071666314348994,0.0647585254302,-0.1617523145,0.08124815735,1.05962012117419,7.58652342138195,21.0246288509397
"alpha_t[122,1]",-0.059279653491,-0.0720801885,0.0701476948145161,0.0561278490003,-0.148379113,0.0891138821,1.06118845223176,7.8507414986486,13.5711516091508
"alpha_t[123,1]",-0.048587587333,-0.0558154125,0.0578703635970321,0.0534492148239,-0.139295288,0.05193064245,1.07238260390781,8.21835501382252,14.0044814340589
"alpha_t[124,1]",-0.0341545940661,-0.041867375,0.0507036344580875,0.0460851295044,-0.1070863885,0.06286940805,1.11268301730674,13.2898501151909,16.3597270262691
"alpha_t[125,1]",-0.0161970160248,-0.00698134615,0.0646871598817026,0.06215087539899,-0.1400890685,0.08974407925,1.12350875821611,13.764832124121,27.9910428662827
"alpha_t[126,1]",0.0021674175204,0.0085114906,0.0691159473559368,0.07016495842986,-0.1103883675,0.1162756845,1.16276118600421,11.2934251345761,13.389441469013
"alpha_t[127,1]",0.02900557767046,0.0307133425,0.0620215658414682,0.05154117081897,-0.06465139415,0.1455039055,1.0895767834708,13.4966595016227,24.5786516853932
"alpha_t[128,1]",0.056038479871,0.048387888,0.0575401560723461,0.0553248661686,-0.02813866485,0.163575164,1.07462802598069,16.0173472271877,36.2769485903813
"alpha_t[129,1]",0.076148429092,0.0727616895,0.0599455993694426,0.0571109484582,-0.01837158365,0.179055894,1.09881114309381,15.7047801566879,16.8107588856869
"alpha_t[130,1]",0.084739157986,0.0840120255,0.0579668407589097,0.0579019162995,-0.01813821785,0.175398884,1.01809521709923,15.3742428622435,24.3582350718816
"alpha_t[131,1]",0.087559717788,0.0906696145,0.0541335748612595,0.0548776591524,-0.00402269384,0.173852591,1.03888408889427,13.3329827548083,52.4502744151648
"alpha_t[132,1]",0.099278903083,0.10722451,0.055622005157466,0.061122675768,0.007880654315,0.1709376925,1.3177924918859,2.91823680771483,24.2487826121382
"alpha_t[133,1]",0.1082170438277,0.114125605,0.0696321808438803,0.0667482495015,-0.0183941054,0.2067553165,1.26913456795505,3.23528808666257,40.5548566509965
"alpha_t[134,1]",0.1174785147126,0.122895835,0.0767736791390117,0.067313242416,-0.012094599,0.2382919315,1.32026474833084,2.75003432520052,21.0246288509397
"alpha_t[135,1]",0.124946672911,0.132138225,0.0831549026427176,0.082142704287,-0.0271779473,0.247093,1.24399010473327,3.41981576161351,23.0844608600611
"alpha_t[136,1]",0.128052398141,0.146914985,0.10137261434746,0.084362964504,-0.06578171035,0.261354594,1.2636372835908,3.13426581578914,30.9797177684487
"alpha_t[137,1]",0.124697770784,0.151408505,0.110886852791301,0.0852086721612,-0.09562558955,0.267320823,1.20695718166814,3.6955958360168,18.6547276409763
"alpha_t[138,1]",0.130714091685,0.171140355,0.114233365283194,0.081186390222,-0.0857757087,0.2584506045,1.24993406168273,3.16167512634745,21.5942744323791
"alpha_t[139,1]",0.137382615322,0.179939135,0.117190089281501,0.082867161951,-0.0875415888,0.264076263,1.33176922575764,2.61344243873181,22.1956478411335
"alpha_t[140,1]",0.135557213539,0.174245325,0.107976710762983,0.073775740143,-0.08330629395,0.259289809,1.40829090121259,2.31011303380743,21.0246288509397
"alpha_t[141,1]",0.131181326862,0.15649127,0.0921610129067251,0.077975315838,-0.05279133815,0.2441691655,1.37886592177429,2.46294009057555,34.8120151183607
"alpha_t[142,1]",0.1325821895235,0.16047808,0.0854072347712711,0.060531429714,-0.03966626405,0.226115194,1.30516388826985,2.82322824859577,15.594368205311
"alpha_t[143,1]",0.1474008350483,0.17861331,0.0832762232929867,0.06604515981,-0.000121696721499998,0.247611866,1.31847936762621,2.77510229548299,40.5548566509965
"alpha_t[144,1]",0.1522425084726,0.171695855,0.0824687153082716,0.060163374264,0.004007337393,0.26740622,1.24626639980159,3.41095140066715,22.2747522502046
"alpha_t[145,1]",0.15289410352,0.169785005,0.077302038801367,0.062741941836,0.0109963448,0.248530831,1.26626439463173,3.15299645017739,37.1482290150412
"alpha_t[146,1]",0.148533998539,0.157453945,0.0713435299339514,0.062755351953,0.011522145435,0.248052199,1.27392444329654,3.08881619836649,21.0246288509397
"alpha_t[147,1]",0.12984427121,0.13134031,0.0676054546537098,0.062209896,0.0138540023,0.2231926265,1.30576689496422,2.8717335549303,38.2860357544693
"alpha_t[148,1]",0.118056463705,0.10772888,0.0656416369554579,0.069736922766,0.0297186911,0.2195513215,1.28804034112273,2.96465067110928,48.4074922943175
"alpha_t[149,1]",0.109194820781,0.10827082,0.0597134285754716,0.0632411844057,0.02306443965,0.205853941,1.16407058048413,4.91495902044489,31.7839996054474
"alpha_t[150,1]",0.1052745333132,0.1027650795,0.0682249454428218,0.0799246835373,-0.00257261685,0.223933031,1.116343146602,11.1508241957572,27.8941615812004
"alpha_t[151,1]",0.10783800191,0.105798405,0.0712113950392755,0.0824493096735,-0.003354181925,0.2298743295,1.14613200683647,6.35425656387629,22.3817876196741
"alpha_t[152,1]",0.0994087942943,0.088098656,0.0751013711898658,0.0825072074274,-0.0135810925,0.222556041,1.29216562273897,6.41533867433162,24.3582350718816
"alpha_t[153,1]",0.097728535866,0.08478543,0.0806704807733132,0.0753621214017,-0.01682159695,0.2390724875,1.28186739688143,4.98367426829613,29.147235176549
"alpha_t[154,1]",0.098655127469,0.0884402425,0.0802176424509374,0.0888825942501,-0.00444515278,0.2633008805,1.21200356496307,5.85372389946015,21.0246288509397
"alpha_t[155,1]",0.096006949215,0.0883210105,0.0773395700794986,0.0776672960511,-0.003919864685,0.2682029935,1.18201798003951,5.06341319463023,21.5942744323791
"alpha_t[156,1]",0.0902221751751,0.0789991155,0.0892870539630051,0.0932028721176,-0.033787232,0.2757147685,1.212915688326,4.54611348214998,23.5468245425188
"alpha_t[157,1]",-0.0037161973888,-0.00028053544,0.0399663243532073,0.037693773536244,-0.08360066845,0.0571457014,1.04237566020512,15.1277409675047,41.6186076787794
"alpha_t[158,1]",0.0111452738066,0.015214436,0.0526917618153828,0.0491128181292,-0.0804626487,0.105479402,1.00153861766048,12.4700869218297,28.1855413924808
"alpha_t[159,1]",0.019892785973,0.02427732,0.0612865655331216,0.0579845556822,-0.09209892445,0.117963639,0.992982569023975,12.0759742947218,21.5942744323791
"alpha_t[160,1]",0.0274898214093,0.0300251915,0.0699098346235716,0.0677747216811,-0.08867032465,0.1356909045,1.00422226806635,14.3080746269104,22.2747522502046
"alpha_t[161,1]",0.047159963521,0.054263407,0.0673388604545904,0.06629790315393,-0.08338799685,0.1306707295,1.02105618619867,14.3774927535346,13.9888089528377
"alpha_t[162,1]",0.04631633735,0.0567300275,0.0624726485520188,0.0549568070121,-0.07116530275,0.136657459,1.02642801158375,11.8728810711644,34.362847091416
"alpha_t[163,1]",0.05111592071,0.059027489,0.060068287307053,0.0654011865696,-0.06409891605,0.1351245425,1.03536452691482,10.4046391318886,45.7499253062444
"alpha_t[164,1]",0.0544947676107,0.0554350955,0.0629065631886212,0.0673403132094,-0.03304658225,0.1492998555,1.16885742261324,4.96359905676843,54.8564568994389
"alpha_t[165,1]",0.0614355042984,0.0621293685,0.0661411992562437,0.0747568677429,-0.04801141495,0.1533972415,1.36138687555395,2.56853308904763,34.4188137450478
"alpha_t[166,1]",0.086269135671,0.0829183475,0.0601753478587684,0.0668469758355,0.004216812565,0.1771007235,1.48699649772079,2.10219833175834,51.9994667620882
"alpha_t[167,1]",0.103528643066,0.110245675,0.064464624550623,0.0624524693751,-0.0123592962,0.2012927585,1.55701528857509,1.90460227601121,49.5069511800841
"alpha_t[168,1]",0.11758534282,0.115023665,0.0663104042446155,0.0728257530735,0.01855604945,0.2220591425,1.56469639583346,1.8596955130879,38.8112663561763
"alpha_t[169,1]",0.13224288899,0.137411045,0.0648260588680675,0.0697711174524,0.0294046236,0.232112956,1.4212515147824,2.20530760238266,37.6425037642505
