"","change","no_change","x","y","t1","t2","taxon","mag"
"22459","no_change","no_change",613000,934000,300,600,"BIRCH",NA
"22460","no_change","no_change",613000,958000,300,600,"BIRCH",0.000372648160400284
"22461","no_change","no_change",613000,982000,300,600,"BIRCH",0.00084022842916048
"22462","no_change","no_change",613000,1006000,300,600,"BIRCH",0.000865156023526432
"22463","no_change","no_change",613000,1030000,300,600,"BIRCH",0.000671700504269782
"22464","no_change","no_change",613000,1054000,300,600,"BIRCH",-0.00215412979654712
"22465","no_change","uncertain",613000,1078000,300,600,"BIRCH",-0.0037489767929924
"22466","no_change","uncertain",613000,1102000,300,600,"BIRCH",-0.00134256767057708
"22467","no_change","uncertain",613000,1126000,300,600,"BIRCH",0.00126730094371296
"22468","no_change","uncertain",613000,1150000,300,600,"BIRCH",-0.00212691159448398
"22469","no_change","uncertain",613000,1198000,300,600,"BIRCH",-0.00365124669087194
"22470","no_change","no_change",637000,814000,300,600,"BIRCH",NA
"22471","no_change","no_change",637000,838000,300,600,"BIRCH",NA
"22472","no_change","no_change",637000,862000,300,600,"BIRCH",NA
"22473","no_change","no_change",637000,886000,300,600,"BIRCH",NA
"22474","no_change","no_change",637000,934000,300,600,"BIRCH",NA
"22475","no_change","no_change",637000,958000,300,600,"BIRCH",0.000820694887220813
"22476","no_change","no_change",637000,982000,300,600,"BIRCH",0.00161207684696449
"22477","no_change","no_change",637000,1006000,300,600,"BIRCH",0.000756316248720113
"22478","no_change","no_change",637000,1030000,300,600,"BIRCH",-0.00170759884933945
"22479","no_change","uncertain",637000,1054000,300,600,"BIRCH",-0.00694661868442715
"22480","no_change","uncertain",637000,1078000,300,600,"BIRCH",-0.0101534876664387
"22481","no_change","uncertain",637000,1102000,300,600,"BIRCH",-0.00204123768452578
"22482","no_change","uncertain",637000,1126000,300,600,"BIRCH",0.00720416648370345
"22483","no_change","uncertain",637000,1150000,300,600,"BIRCH",0.00372911130895073
"22484","no_change","no_change",661000,886000,300,600,"BIRCH",NA
"22485","no_change","no_change",661000,910000,300,600,"BIRCH",NA
"22486","no_change","no_change",661000,982000,300,600,"BIRCH",0.000690168214378477
"22487","no_change","no_change",661000,1006000,300,600,"BIRCH",-0.000106917846785477
"22488","no_change","no_change",661000,1030000,300,600,"BIRCH",-0.00276489998566351
"22489","no_change","uncertain",661000,1054000,300,600,"BIRCH",-0.00799967831811071
"22490","no_change","uncertain",661000,1078000,300,600,"BIRCH",-0.0119271796298832
"22491","no_change","uncertain",661000,1102000,300,600,"BIRCH",-0.00797595050462633
"22492","no_change","uncertain",661000,1126000,300,600,"BIRCH",-0.000173400800176167
"22493","no_change","uncertain",661000,1150000,300,600,"BIRCH",0.000289702301635424
"22494","no_change","no_change",685000,934000,300,600,"BIRCH",-1.19415813819235e-05
"22495","no_change","no_change",685000,1006000,300,600,"BIRCH",-0.000851158814176404
"22496","no_change","no_change",685000,1030000,300,600,"BIRCH",-0.00280832983326106
"22497","no_change","no_change",685000,1054000,300,600,"BIRCH",-0.00626843808122797
"22498","no_change","uncertain",685000,1078000,300,600,"BIRCH",-0.0102043505382887
"22499","no_change","uncertain",685000,1102000,300,600,"BIRCH",-0.0108993318742574
"22500","no_change","no_change",709000,1030000,300,600,"BIRCH",-0.00175147815601054
"22501","no_change","no_change",709000,1054000,300,600,"BIRCH",-0.00277707839055624
"22502","no_change","uncertain",709000,1078000,300,600,"BIRCH",-0.00570922693757633
"22503","no_change","uncertain",709000,1102000,300,600,"BIRCH",-0.00841257566276489
"22504","no_change","no_change",733000,1054000,300,600,"BIRCH",0.00215359484074752
"22505","no_change","no_change",733000,1078000,300,600,"BIRCH",-0.000769291080191512
"22506","no_change","uncertain",733000,1102000,300,600,"BIRCH",-0.00460362143102101
"22507","no_change","no_change",757000,1054000,300,600,"BIRCH",0.00186841489185574
"22508","no_change","uncertain",757000,1078000,300,600,"BIRCH",0.000969229787339492
"22509","no_change","uncertain",757000,1102000,300,600,"BIRCH",-0.00172082372139367
"22510","no_change","no_change",781000,1054000,300,600,"BIRCH",0.000663527348833659
"22511","no_change","uncertain",781000,1078000,300,600,"BIRCH",0.0018371843895281
"22512","no_change","uncertain",781000,1102000,300,600,"BIRCH",0.000578475603013444
"22513","no_change","uncertain",805000,1054000,300,600,"BIRCH",-0.00168982896795225
"22514","no_change","uncertain",805000,1078000,300,600,"BIRCH",0.000110958447074087
"22515","no_change","uncertain",805000,1102000,300,600,"BIRCH",-0.000763284362587554
"22516","no_change","uncertain",805000,1126000,300,600,"BIRCH",-0.00436908273984997
"22517","no_change","uncertain",829000,1078000,300,600,"BIRCH",-0.00712606748926072
"22518","no_change","uncertain",829000,1102000,300,600,"BIRCH",-0.00788238636247827
"22519","no_change","uncertain",853000,1078000,300,600,"BIRCH",-0.0159524628214874
"22520","no_change","uncertain",853000,1102000,300,600,"BIRCH",-0.016108423328831
"22521","no_change","uncertain",853000,1126000,300,600,"BIRCH",-0.0132411999009629
"22522","no_change","uncertain",877000,1054000,300,600,"BIRCH",-0.01733795227946
"22523","no_change","uncertain",877000,1078000,300,600,"BIRCH",-0.0197769153903826
"22524","no_change","uncertain",901000,1054000,300,600,"BIRCH",-0.0183395233528115
"22525","no_change","uncertain",901000,1078000,300,600,"BIRCH",-0.0197358084508755
"22526","no_change","uncertain",925000,1054000,300,600,"BIRCH",-0.0151705972708213
"22527","no_change","uncertain",925000,1078000,300,600,"BIRCH",-0.015907990103928
"22528","no_change","no_change",973000,1054000,300,600,"BIRCH",-0.00865667432433396
"22529","no_change","no_change",-59000,862000,200,600,"BIRCH",0.0110744764357721
"22530","no_change","no_change",-59000,886000,200,600,"BIRCH",0.0119710507048954
"22531","no_change","no_change",-59000,910000,200,600,"BIRCH",0.0124244934538463
"22532","no_change","no_change",-35000,862000,200,600,"BIRCH",0.0121871927644425
"22533","no_change","no_change",-35000,886000,200,600,"BIRCH",0.0129352263058043
"22534","no_change","no_change",-35000,910000,200,600,"BIRCH",0.0136014122632557
"22535","no_change","no_change",-35000,934000,200,600,"BIRCH",0.0139212564782145
"22536","no_change","no_change",-35000,958000,200,600,"BIRCH",0.0132803351404996
"22537","no_change","no_change",-35000,1078000,200,600,"BIRCH",0.00777799839997287
"22538","no_change","no_change",-35000,1102000,200,600,"BIRCH",0.00845176802205298
"22539","no_change","no_change",-35000,982000,200,600,"BIRCH",0.0114712207632662
"22540","no_change","no_change",-35000,1006000,200,600,"BIRCH",0.00957916955714577
"22541","no_change","no_change",-11000,862000,200,600,"BIRCH",0.0125543488966099
"22542","no_change","no_change",-11000,886000,200,600,"BIRCH",0.0133321862476323
"22543","no_change","no_change",-11000,910000,200,600,"BIRCH",0.01397819259836
"22544","no_change","no_change",-11000,934000,200,600,"BIRCH",0.0142934433951005
"22545","no_change","no_change",-11000,958000,200,600,"BIRCH",0.0136567207782812
"22546","no_change","no_change",-11000,982000,200,600,"BIRCH",0.0117959196696378
"22547","no_change","no_change",-11000,1006000,200,600,"BIRCH",0.00971278209263136
"22548","no_change","no_change",-11000,1030000,200,600,"BIRCH",0.00846306395973903
"22549","no_change","no_change",-11000,1054000,200,600,"BIRCH",0.00779684943320767
"22550","no_change","no_change",-11000,1078000,200,600,"BIRCH",0.00795558212574548
"22551","no_change","no_change",-11000,1102000,200,600,"BIRCH",0.00873075754911101
"22552","no_change","no_change",-11000,1126000,200,600,"BIRCH",0.0103398560066631
"22553","no_change","no_change",-11000,1150000,200,600,"BIRCH",0.0113115588067725
"22554","no_change","no_change",-11000,1174000,200,600,"BIRCH",0.0118419947229842
"22555","no_change","no_change",-11000,1198000,200,600,"BIRCH",0.0133853684180045
"22556","no_change","no_change",-11000,1222000,200,600,"BIRCH",0.0141597088495473
"22557","no_change","no_change",-11000,1246000,200,600,"BIRCH",0.0142685558174447
"22558","no_change","no_change",-11000,1270000,200,600,"BIRCH",0.0143064758032056
"22559","no_change","uncertain",-11000,1294000,200,600,"BIRCH",0.0144519527361172
"22560","no_change","uncertain",-11000,1318000,200,600,"BIRCH",0.0146165365417503
"22561","no_change","uncertain",-11000,1342000,200,600,"BIRCH",0.0116798561774676
"22562","no_change","uncertain",-11000,1366000,200,600,"BIRCH",0.00835683179790999
"22563","no_change","uncertain",-11000,1390000,200,600,"BIRCH",0.00651930899636622
"22564","no_change","uncertain",-11000,1414000,200,600,"BIRCH",0.00431369923334209
"22565","no_change","uncertain",-11000,1438000,200,600,"BIRCH",0.00270758572294484
"22566","no_change","uncertain",-11000,1462000,200,600,"BIRCH",0.00155794512889668
"22567","no_change","no_change",13000,862000,200,600,"BIRCH",0.0122110892646858
"22568","no_change","no_change",13000,886000,200,600,"BIRCH",0.0130633948377001
"22569","no_change","no_change",13000,910000,200,600,"BIRCH",0.013718122511229
"22570","no_change","no_change",13000,934000,200,600,"BIRCH",0.0138122474629547
"22571","no_change","no_change",13000,958000,200,600,"BIRCH",0.0130722447304704
"22572","no_change","no_change",13000,982000,200,600,"BIRCH",0.0117202390834188
"22573","no_change","no_change",13000,1006000,200,600,"BIRCH",0.0100200932114291
"22574","no_change","no_change",13000,1030000,200,600,"BIRCH",0.00885541614496128
"22575","no_change","no_change",13000,1054000,200,600,"BIRCH",0.00799457718376892
"22576","no_change","no_change",13000,1078000,200,600,"BIRCH",0.00750392507580996
"22577","no_change","no_change",13000,1102000,200,600,"BIRCH",0.00788876824182475
"22578","no_change","no_change",13000,1126000,200,600,"BIRCH",0.00979819582504726
"22579","no_change","no_change",13000,1150000,200,600,"BIRCH",0.0108737707864856
"22580","no_change","no_change",13000,1174000,200,600,"BIRCH",0.0103116747421743
"22581","no_change","no_change",13000,1198000,200,600,"BIRCH",0.0116126398675564
"22582","no_change","no_change",13000,1222000,200,600,"BIRCH",0.0127398487268238
"22583","no_change","uncertain",13000,1246000,200,600,"BIRCH",0.0137661744749589
"22584","no_change","uncertain",13000,1270000,200,600,"BIRCH",0.014383700308567
"22585","no_change","uncertain",13000,1294000,200,600,"BIRCH",0.0148517112453412
"22586","no_change","uncertain",13000,1318000,200,600,"BIRCH",0.0177243142548516
"22587","no_change","uncertain",13000,1342000,200,600,"BIRCH",0.0129800081693853
"22588","no_change","uncertain",13000,1366000,200,600,"BIRCH",0.00889271966876959
"22589","no_change","uncertain",13000,1390000,200,600,"BIRCH",0.00730936840426321
"22590","no_change","uncertain",13000,1414000,200,600,"BIRCH",0.00483337348941486
"22591","no_change","uncertain",13000,1438000,200,600,"BIRCH",0.0031237390701527
"22592","no_change","uncertain",13000,1462000,200,600,"BIRCH",0.00193261123506142
"22593","no_change","no_change",37000,862000,200,600,"BIRCH",NA
"22594","no_change","no_change",37000,886000,200,600,"BIRCH",NA
"22595","no_change","no_change",37000,910000,200,600,"BIRCH",NA
"22596","no_change","no_change",37000,934000,200,600,"BIRCH",NA
"22597","no_change","no_change",37000,958000,200,600,"BIRCH",NA
"22598","no_change","no_change",37000,982000,200,600,"BIRCH",NA
"22599","no_change","no_change",37000,1006000,200,600,"BIRCH",NA
"22600","no_change","no_change",37000,1030000,200,600,"BIRCH",NA
"22601","no_change","no_change",37000,1054000,200,600,"BIRCH",0.00838058551586868
"22602","no_change","no_change",37000,1078000,200,600,"BIRCH",0.0073557862238006
"22603","no_change","no_change",37000,1102000,200,600,"BIRCH",0.00743947758241969
"22604","no_change","no_change",37000,1126000,200,600,"BIRCH",0.00823838292019799
"22605","no_change","no_change",37000,1150000,200,600,"BIRCH",0.00779486286381074
"22606","no_change","no_change",37000,1174000,200,600,"BIRCH",0.00529830740176661
"22607","no_change","no_change",37000,1198000,200,600,"BIRCH",0.00479461305308559
"22608","no_change","no_change",37000,1222000,200,600,"BIRCH",0.00721884870228024
"22609","no_change","uncertain",37000,1246000,200,600,"BIRCH",0.00937309086946642
"22610","no_change","uncertain",37000,1270000,200,600,"BIRCH",0.0100661579302693
"22611","no_change","uncertain",37000,1294000,200,600,"BIRCH",0.0107822101305094
"22612","no_change","uncertain",37000,1318000,200,600,"BIRCH",0.0123167036061715
"22613","no_change","uncertain",37000,1342000,200,600,"BIRCH",0.0104483854486338
"22614","no_change","uncertain",37000,1366000,200,600,"BIRCH",0.00843454960971078
"22615","no_change","uncertain",37000,1390000,200,600,"BIRCH",0.0077530218374701
"22616","no_change","uncertain",37000,1414000,200,600,"BIRCH",0.00592803342066006
"22617","no_change","uncertain",37000,1438000,200,600,"BIRCH",0.00372943436444202
"22618","no_change","no_change",61000,862000,200,600,"BIRCH",NA
"22619","no_change","no_change",61000,886000,200,600,"BIRCH",NA
"22620","no_change","no_change",61000,910000,200,600,"BIRCH",NA
"22621","no_change","no_change",61000,934000,200,600,"BIRCH",NA
"22622","no_change","no_change",61000,958000,200,600,"BIRCH",NA
"22623","no_change","no_change",61000,982000,200,600,"BIRCH",NA
"22624","no_change","no_change",61000,1006000,200,600,"BIRCH",NA
"22625","no_change","no_change",61000,1030000,200,600,"BIRCH",NA
"22626","no_change","no_change",61000,1054000,200,600,"BIRCH",NA
"22627","no_change","no_change",61000,1078000,200,600,"BIRCH",NA
"22628","no_change","no_change",61000,1102000,200,600,"BIRCH",0.00926347905292518
"22629","no_change","no_change",61000,1126000,200,600,"BIRCH",0.00821769916133125
"22630","no_change","no_change",61000,1150000,200,600,"BIRCH",0.00489242739759152
"22631","no_change","uncertain",61000,1174000,200,600,"BIRCH",-0.00161332817333411
"22632","no_change","uncertain",61000,1198000,200,600,"BIRCH",-0.00384031471308225
"22633","no_change","uncertain",61000,1222000,200,600,"BIRCH",0.000852022461763881
"22634","no_change","uncertain",61000,1246000,200,600,"BIRCH",0.00398486182498751
"22635","no_change","uncertain",61000,1270000,200,600,"BIRCH",0.00392031788710752
"22636","no_change","uncertain",61000,1294000,200,600,"BIRCH",0.0039204982032286
"22637","no_change","uncertain",61000,1318000,200,600,"BIRCH",0.00710489301221164
"22638","no_change","uncertain",61000,1342000,200,600,"BIRCH",0.00710901917929464
"22639","no_change","uncertain",61000,1366000,200,600,"BIRCH",0.00785178252538867
"22640","no_change","uncertain",61000,1390000,200,600,"BIRCH",0.00956716645158064
"22641","no_change","uncertain",61000,1414000,200,600,"BIRCH",0.00808376783529033
"22642","no_change","uncertain",61000,1438000,200,600,"BIRCH",0.00482410172267624
"22643","no_change","no_change",61000,838000,200,600,"BIRCH",NA
"22644","no_change","no_change",85000,838000,200,600,"BIRCH",NA
"22645","no_change","no_change",85000,862000,200,600,"BIRCH",NA
"22646","no_change","no_change",85000,886000,200,600,"BIRCH",NA
"22647","no_change","no_change",85000,910000,200,600,"BIRCH",NA
"22648","no_change","no_change",85000,934000,200,600,"BIRCH",NA
"22649","no_change","no_change",85000,958000,200,600,"BIRCH",NA
"22650","no_change","no_change",85000,982000,200,600,"BIRCH",NA
"22651","no_change","no_change",85000,1006000,200,600,"BIRCH",NA
"22652","no_change","no_change",85000,1030000,200,600,"BIRCH",NA
"22653","no_change","no_change",85000,1054000,200,600,"BIRCH",NA
"22654","no_change","no_change",85000,1078000,200,600,"BIRCH",NA
"22655","no_change","no_change",85000,1102000,200,600,"BIRCH",0.0123364352479028
"22656","no_change","no_change",85000,1126000,200,600,"BIRCH",0.0110278744015639
"22657","no_change","no_change",85000,1150000,200,600,"BIRCH",0.00424450139119387
"22658","no_change","uncertain",85000,1174000,200,600,"BIRCH",-0.00474180465326827
"22659","no_change","uncertain",85000,1198000,200,600,"BIRCH",-0.00418602112390697
"22660","no_change","uncertain",85000,1222000,200,600,"BIRCH",0.000466583683263908
"22661","no_change","uncertain",85000,1246000,200,600,"BIRCH",0.000659789064141931
"22662","no_change","uncertain",85000,1270000,200,600,"BIRCH",-0.000126371169288016
"22663","no_change","uncertain",85000,1294000,200,600,"BIRCH",8.02150436917368e-05
"22664","no_change","uncertain",85000,1318000,200,600,"BIRCH",0.00245488886518175
"22665","no_change","uncertain",85000,1342000,200,600,"BIRCH",0.00617405180553134
"22666","no_change","uncertain",85000,1366000,200,600,"BIRCH",0.00949406132686153
"22667","no_change","uncertain",85000,1390000,200,600,"BIRCH",0.0107391638479556
"22668","no_change","uncertain",85000,1414000,200,600,"BIRCH",0.0099201341260025
"22669","no_change","uncertain",85000,1438000,200,600,"BIRCH",0.00739903663068058
"22670","no_change","no_change",109000,838000,200,600,"BIRCH",NA
"22671","no_change","no_change",109000,862000,200,600,"BIRCH",NA
"22672","no_change","no_change",109000,886000,200,600,"BIRCH",NA
"22673","no_change","no_change",109000,910000,200,600,"BIRCH",NA
"22674","no_change","no_change",109000,934000,200,600,"BIRCH",NA
"22675","no_change","no_change",109000,958000,200,600,"BIRCH",NA
"22676","no_change","no_change",109000,982000,200,600,"BIRCH",NA
"22677","no_change","no_change",109000,1006000,200,600,"BIRCH",NA
"22678","no_change","no_change",109000,1030000,200,600,"BIRCH",NA
"22679","no_change","no_change",109000,1054000,200,600,"BIRCH",NA
"22680","no_change","no_change",109000,1078000,200,600,"BIRCH",NA
"22681","no_change","no_change",109000,1102000,200,600,"BIRCH",NA
"22682","no_change","uncertain",109000,1126000,200,600,"BIRCH",0.0142629441626015
"22683","no_change","uncertain",109000,1150000,200,600,"BIRCH",0.00474750002747144
"22684","no_change","uncertain",109000,1174000,200,600,"BIRCH",-0.00403402120501279
"22685","no_change","uncertain",109000,1198000,200,600,"BIRCH",0.00395390462439961
"22686","no_change","uncertain",109000,1222000,200,600,"BIRCH",0.0114038112047427
"22687","no_change","uncertain",109000,1246000,200,600,"BIRCH",0.00836354165602778
"22688","no_change","uncertain",109000,1270000,200,600,"BIRCH",0.00599719427791873
"22689","no_change","uncertain",109000,1294000,200,600,"BIRCH",0.0056027576234716
"22690","no_change","uncertain",109000,1318000,200,600,"BIRCH",0.00645640024937988
"22691","no_change","uncertain",109000,1342000,200,600,"BIRCH",0.0116081587774084
"22692","no_change","uncertain",109000,1366000,200,600,"BIRCH",0.0147525445252609
"22693","no_change","uncertain",109000,1390000,200,600,"BIRCH",0.0143857800791754
"22694","no_change","uncertain",109000,1414000,200,600,"BIRCH",0.0134708459006625
"22695","no_change","uncertain",109000,1438000,200,600,"BIRCH",0.0120246108147136
"22696","no_change","no_change",133000,838000,200,600,"BIRCH",NA
"22697","no_change","no_change",133000,862000,200,600,"BIRCH",NA
"22698","no_change","no_change",133000,886000,200,600,"BIRCH",NA
"22699","no_change","no_change",133000,910000,200,600,"BIRCH",NA
"22700","no_change","no_change",133000,934000,200,600,"BIRCH",NA
"22701","no_change","no_change",133000,958000,200,600,"BIRCH",NA
"22702","no_change","no_change",133000,982000,200,600,"BIRCH",NA
"22703","no_change","no_change",133000,1006000,200,600,"BIRCH",NA
"22704","no_change","no_change",133000,1030000,200,600,"BIRCH",NA
"22705","no_change","no_change",133000,1054000,200,600,"BIRCH",NA
"22706","no_change","no_change",133000,1078000,200,600,"BIRCH",NA
"22707","no_change","no_change",133000,1102000,200,600,"BIRCH",0.0167127179877754
"22708","no_change","uncertain",133000,1126000,200,600,"BIRCH",0.0162643934770497
"22709","no_change","uncertain",133000,1150000,200,600,"BIRCH",0.00310967767370196
"22710","no_change","uncertain",133000,1174000,200,600,"BIRCH",-0.00216204273166971
"22711","no_change","uncertain",133000,1198000,200,600,"BIRCH",0.0071916510097474
"22712","no_change","uncertain",133000,1222000,200,600,"BIRCH",0.0100699349663449
"22713","no_change","uncertain",133000,1246000,200,600,"BIRCH",0.00814347258839501
"22714","no_change","uncertain",133000,1270000,200,600,"BIRCH",0.00671407747988359
"22715","no_change","uncertain",133000,1294000,200,600,"BIRCH",0.00892820092218998
"22716","no_change","uncertain",133000,1318000,200,600,"BIRCH",0.0144676165571843
"22717","no_change","uncertain",133000,1342000,200,600,"BIRCH",0.0187763437508018
"22718","no_change","uncertain",133000,1366000,200,600,"BIRCH",0.0197314133226687
"22719","no_change","uncertain",133000,1390000,200,600,"BIRCH",0.0179767298173044
"22720","no_change","uncertain",133000,1414000,200,600,"BIRCH",0.0155082228921679
"22721","no_change","uncertain",133000,1438000,200,600,"BIRCH",0.0132717981690115
"22722","no_change","no_change",157000,838000,200,600,"BIRCH",NA
"22723","no_change","no_change",157000,862000,200,600,"BIRCH",NA
"22724","no_change","no_change",157000,886000,200,600,"BIRCH",NA
"22725","no_change","no_change",157000,910000,200,600,"BIRCH",NA
"22726","no_change","no_change",157000,934000,200,600,"BIRCH",NA
"22727","no_change","no_change",157000,958000,200,600,"BIRCH",NA
"22728","no_change","no_change",157000,982000,200,600,"BIRCH",NA
"22729","no_change","no_change",157000,1006000,200,600,"BIRCH",NA
"22730","no_change","no_change",157000,1030000,200,600,"BIRCH",NA
"22731","no_change","no_change",157000,1054000,200,600,"BIRCH",NA
"22732","no_change","no_change",157000,1078000,200,600,"BIRCH",NA
"22733","no_change","uncertain",157000,1102000,200,600,"BIRCH",0.0187381265125767
"22734","no_change","uncertain",157000,1126000,200,600,"BIRCH",0.0134231267812545
"22735","no_change","uncertain",157000,1150000,200,600,"BIRCH",0.00228044894790728
"22736","no_change","uncertain",157000,1174000,200,600,"BIRCH",-0.00331169206020223
"22737","no_change","uncertain",157000,1198000,200,600,"BIRCH",0.00439013309514134
"22738","no_change","uncertain",157000,1222000,200,600,"BIRCH",0.00416944591191231
"22739","no_change","uncertain",157000,1246000,200,600,"BIRCH",0.00357982175152455
"22740","no_change","uncertain",157000,1270000,200,600,"BIRCH",0.00647541859796344
"22741","no_change","uncertain",157000,1294000,200,600,"BIRCH",0.0142617685655702
"22742","no_change","uncertain",157000,1318000,200,600,"BIRCH",0.0255422113767687
"22743","no_change","uncertain",157000,1342000,200,600,"BIRCH",0.0261769401461217
"22744","no_change","uncertain",157000,1366000,200,600,"BIRCH",0.0231650381799135
"22745","no_change","uncertain",157000,1390000,200,600,"BIRCH",0.0190168297569992
"22746","no_change","uncertain",157000,1414000,200,600,"BIRCH",0.0159192153311127
"22747","no_change","uncertain",157000,1438000,200,600,"BIRCH",0.0120291142934654
"22748","no_change","no_change",157000,1462000,200,600,"BIRCH",0.00805949613556752
"22749","no_change","no_change",181000,838000,200,600,"BIRCH",NA
"22750","no_change","no_change",181000,862000,200,600,"BIRCH",NA
"22751","no_change","no_change",181000,886000,200,600,"BIRCH",NA
"22752","no_change","no_change",181000,910000,200,600,"BIRCH",NA
"22753","no_change","no_change",181000,934000,200,600,"BIRCH",NA
"22754","no_change","no_change",181000,958000,200,600,"BIRCH",NA
"22755","no_change","no_change",181000,982000,200,600,"BIRCH",NA
"22756","no_change","no_change",181000,1006000,200,600,"BIRCH",NA
"22757","no_change","no_change",181000,1030000,200,600,"BIRCH",NA
"22758","no_change","no_change",181000,1054000,200,600,"BIRCH",NA
"22759","no_change","no_change",181000,1078000,200,600,"BIRCH",0.0158999193024387
"22760","no_change","no_change",181000,1102000,200,600,"BIRCH",0.0142684859588019
"22761","no_change","no_change",181000,1126000,200,600,"BIRCH",0.00831971170886519
"22762","no_change","uncertain",181000,1150000,200,600,"BIRCH",0.000710696821057091
"22763","no_change","uncertain",181000,1174000,200,600,"BIRCH",-0.0109411508828715
"22764","no_change","uncertain",181000,1198000,200,600,"BIRCH",-0.0061804946648282
"22765","no_change","uncertain",181000,1222000,200,600,"BIRCH",-0.0219030502057543
"22766","no_change","uncertain",181000,1246000,200,600,"BIRCH",-0.0154639007245269
"22767","no_change","uncertain",181000,1270000,200,600,"BIRCH",0.000266353978924434
"22768","no_change","uncertain",181000,1294000,200,600,"BIRCH",0.0163442979917285
"22769","no_change","uncertain",181000,1318000,200,600,"BIRCH",0.0285635194183941
"22770","no_change","uncertain",181000,1342000,200,600,"BIRCH",0.0291945692564401
"22771","no_change","uncertain",181000,1366000,200,600,"BIRCH",0.0258838009505245
"22772","no_change","uncertain",181000,1390000,200,600,"BIRCH",0.0212870460922016
"22773","no_change","no_change",205000,838000,200,600,"BIRCH",NA
"22774","no_change","no_change",205000,862000,200,600,"BIRCH",NA
"22775","no_change","no_change",205000,886000,200,600,"BIRCH",NA
"22776","no_change","no_change",205000,910000,200,600,"BIRCH",NA
"22777","no_change","no_change",205000,934000,200,600,"BIRCH",NA
"22778","no_change","no_change",205000,958000,200,600,"BIRCH",NA
"22779","no_change","no_change",205000,982000,200,600,"BIRCH",NA
"22780","no_change","no_change",205000,1006000,200,600,"BIRCH",NA
"22781","no_change","no_change",205000,1030000,200,600,"BIRCH",NA
"22782","no_change","no_change",205000,1054000,200,600,"BIRCH",NA
"22783","no_change","no_change",205000,1078000,200,600,"BIRCH",0.0120303029150442
"22784","no_change","no_change",205000,1102000,200,600,"BIRCH",0.00722601314248633
"22785","no_change","uncertain",205000,1126000,200,600,"BIRCH",-8.23378604593625e-06
"22786","no_change","uncertain",205000,1150000,200,600,"BIRCH",-0.011313652010073
"22787","no_change","uncertain",205000,1174000,200,600,"BIRCH",-0.0279681129107084
"22788","no_change","uncertain",205000,1198000,200,600,"BIRCH",-0.0513057698705048
"22789","no_change","uncertain",205000,1222000,200,600,"BIRCH",-0.0791097586906213
"22790","no_change","uncertain",205000,1246000,200,600,"BIRCH",-0.0628745337303386
"22791","no_change","uncertain",205000,1270000,200,600,"BIRCH",-0.0149020681485453
"22792","no_change","uncertain",205000,1294000,200,600,"BIRCH",0.0145600067894325
"22793","no_change","uncertain",205000,1318000,200,600,"BIRCH",0.0256715145530971
"22794","no_change","uncertain",205000,1342000,200,600,"BIRCH",0.029008290280807
"22795","no_change","uncertain",205000,1366000,200,600,"BIRCH",0.028351687363931
"22796","no_change","uncertain",205000,1390000,200,600,"BIRCH",0.0227611597082922
"22797","no_change","no_change",229000,838000,200,600,"BIRCH",NA
"22798","no_change","no_change",229000,862000,200,600,"BIRCH",NA
"22799","no_change","no_change",229000,886000,200,600,"BIRCH",NA
"22800","no_change","no_change",229000,910000,200,600,"BIRCH",NA
"22801","no_change","no_change",229000,934000,200,600,"BIRCH",NA
"22802","no_change","no_change",229000,958000,200,600,"BIRCH",NA
"22803","no_change","no_change",229000,982000,200,600,"BIRCH",NA
"22804","no_change","no_change",229000,1006000,200,600,"BIRCH",NA
"22805","no_change","no_change",229000,1030000,200,600,"BIRCH",NA
"22806","no_change","no_change",229000,1054000,200,600,"BIRCH",0.0112109460451352
"22807","no_change","no_change",229000,1078000,200,600,"BIRCH",0.00721251631357087
"22808","no_change","no_change",229000,1102000,200,600,"BIRCH",0.00319324279650571
"22809","no_change","uncertain",229000,1126000,200,600,"BIRCH",-0.00776973336936904
"22810","no_change","uncertain",229000,1150000,200,600,"BIRCH",-0.018573913891393
"22811","no_change","uncertain",229000,1174000,200,600,"BIRCH",-0.0313564562944589
"22812","no_change","uncertain",229000,1198000,200,600,"BIRCH",-0.0681591408307047
"22813","no_change","uncertain",229000,1222000,200,600,"BIRCH",-0.109384415829746
"22814","no_change","uncertain",229000,1246000,200,600,"BIRCH",-0.0906898250116353
"22815","no_change","uncertain",229000,1270000,200,600,"BIRCH",-0.0195749908029567
"22816","no_change","uncertain",229000,1294000,200,600,"BIRCH",0.0155679899263789
"22817","no_change","uncertain",229000,1318000,200,600,"BIRCH",0.0241680072200615
"22818","no_change","uncertain",229000,1342000,200,600,"BIRCH",0.027442451115701
"22819","no_change","uncertain",229000,1366000,200,600,"BIRCH",0.0275121100561641
"22820","no_change","no_change",253000,814000,200,600,"BIRCH",NA
"22821","no_change","no_change",253000,838000,200,600,"BIRCH",NA
"22822","no_change","no_change",253000,862000,200,600,"BIRCH",NA
"22823","no_change","no_change",253000,886000,200,600,"BIRCH",NA
"22824","no_change","no_change",253000,910000,200,600,"BIRCH",NA
"22825","no_change","no_change",253000,934000,200,600,"BIRCH",NA
"22826","no_change","no_change",253000,958000,200,600,"BIRCH",NA
"22827","no_change","no_change",253000,982000,200,600,"BIRCH",NA
"22828","no_change","no_change",253000,1006000,200,600,"BIRCH",NA
"22829","no_change","no_change",253000,1030000,200,600,"BIRCH",NA
